project,module,commit,path_test,test_name,path_src,class_name
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/language/DoubleMetaphoneTest.java,org.apache.commons.codec.language.DoubleMetaphoneTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/language/MatchRatingApproachEncoderTest.java,org.apache.commons.codec.language.MatchRatingApproachEncoderTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/language/MatchRatingApproachEncoder.java,org.apache.commons.codec.language.MatchRatingApproachEncoder
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/language/ColognePhoneticTest.java,org.apache.commons.codec.language.ColognePhoneticTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/language/ColognePhonetic.java,org.apache.commons.codec.language.ColognePhonetic
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/language/RefinedSoundexTest.java,org.apache.commons.codec.language.RefinedSoundexTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/language/RefinedSoundex.java,org.apache.commons.codec.language.RefinedSoundex
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/language/Caverphone1Test.java,org.apache.commons.codec.language.Caverphone1Test,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/language/Caverphone1.java,org.apache.commons.codec.language.Caverphone1
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/language/SoundexTest.java,org.apache.commons.codec.language.SoundexTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/language/Soundex.java,org.apache.commons.codec.language.Soundex
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/language/bm/BeiderMorseEncoder.java,org.apache.commons.codec.language.bm.BeiderMorseEncoder
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/language/bm/PhoneticEngineTest.java,org.apache.commons.codec.language.bm.PhoneticEngineTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/language/bm/PhoneticEngine.java,org.apache.commons.codec.language.bm.PhoneticEngine
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/language/bm/RuleTest.java,org.apache.commons.codec.language.bm.RuleTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/language/bm/Rule.java,org.apache.commons.codec.language.bm.Rule
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/binary/Base32InputStreamTest.java,org.apache.commons.codec.binary.Base32InputStreamTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/binary/Base32InputStream.java,org.apache.commons.codec.binary.Base32InputStream
