project,module,commit,path_test,test_name,path_src,class_name
cors-filter,,61d58d2aabbaa73990304b964332c359570a10df,/home/dorma10/lightweight-effectiveness/projects/cors-filter/src/test/java/org/ebaysf/web/cors/CORSFilterTest.java,org.ebaysf.web.cors.CORSFilterTest,/home/dorma10/lightweight-effectiveness/projects/cors-filter/src/main/java/org/ebaysf/web/cors/CORSFilter.java,org.ebaysf.web.cors.CORSFilter
