project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage
commons-fileupload,,047f31576411beee69cf75584ae76531cc9ac753,/home/dorma10/mutation-analysis/projects/commons-fileupload/src/test/java/org/apache/commons/fileupload/ParameterParserTest.java,org.apache.commons.fileupload.ParameterParserTest,/home/dorma10/mutation-analysis/projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java,org.apache.commons.fileupload.ParameterParser,0.863013698630137,73.0,0.9361702127659575
commons-fileupload,,047f31576411beee69cf75584ae76531cc9ac753,/home/dorma10/mutation-analysis/projects/commons-fileupload/src/test/java/org/apache/commons/fileupload/MultipartStreamTest.java,org.apache.commons.fileupload.MultipartStreamTest,/home/dorma10/mutation-analysis/projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java,org.apache.commons.fileupload.MultipartStream,0.0975609756097561,82.0,0.24285714285714285
commons-fileupload,,047f31576411beee69cf75584ae76531cc9ac753,/home/dorma10/mutation-analysis/projects/commons-fileupload/src/test/java/org/apache/commons/fileupload/FileUploadTest.java,org.apache.commons.fileupload.FileUploadTest,/home/dorma10/mutation-analysis/projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUpload.java,org.apache.commons.fileupload.FileUpload,0.0,1.0,0.375
commons-fileupload,,047f31576411beee69cf75584ae76531cc9ac753,/home/dorma10/mutation-analysis/projects/commons-fileupload/src/test/java/org/apache/commons/fileupload/DiskFileUploadTest.java,org.apache.commons.fileupload.DiskFileUploadTest,/home/dorma10/mutation-analysis/projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java,org.apache.commons.fileupload.DiskFileUpload,0.0,9.0,0.15789473684210525
commons-fileupload,,047f31576411beee69cf75584ae76531cc9ac753,/home/dorma10/mutation-analysis/projects/commons-fileupload/src/test/java/org/apache/commons/fileupload/portlet/PortletFileUploadTest.java,org.apache.commons.fileupload.portlet.PortletFileUploadTest,/home/dorma10/mutation-analysis/projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/portlet/PortletFileUpload.java,org.apache.commons.fileupload.portlet.PortletFileUpload,0.25,4.0,0.375
commons-fileupload,,047f31576411beee69cf75584ae76531cc9ac753,/home/dorma10/mutation-analysis/projects/commons-fileupload/src/test/java/org/apache/commons/fileupload/servlet/ServletFileUploadTest.java,org.apache.commons.fileupload.servlet.ServletFileUploadTest,/home/dorma10/mutation-analysis/projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/servlet/ServletFileUpload.java,org.apache.commons.fileupload.servlet.ServletFileUpload,0.3333333333333333,6.0,0.4
