,mutation,no_mutations,line_coverage,isAssertionRoulette,isEagerTest,isLazyTest,isMysteryGuest,isSensitiveEquality,isResourceOptimism,isForTestersOnly,isIndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WMC_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,BUSWEIMER_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WMC_test,NOA_test,NOPA_test,NOP_test,McCABE_test,BUSWEIMER_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability,TestClassName,ClassName,Nº,Project,No. Methods,Vocabulary,Word,Strings,Numeric Literals,Comments,Special,Non Whithe Characters,No. Method Invoctions,No. Field Access,No. Primitives,AST size,Max Depth,Avg Depth^(-2),Avg Depth^(-1),Avg Depth,Avg Depth^2,Avg Depth^3,Deg^-2,Deg^-1,Deg,Deg^2,Deg^3,Decendent,DegPerm,Dexterity,No. Expressions,No. Try,No. Catch,No. Loop,No. Break,No. Continue,No. Conditions,No. Else,No. &&,No. ||,No. Ternary,Bad API,Junit,Hamcrest,Mockito,No. Methods_production,Vocabulary_production,Word_production,Strings_production,Numeric Literals_production,Comments_production,Special_production,Non Whithe Characters_production,No. Method Invoctions_production,No. Field Access_production,No. Primitives_production,AST size_production,Max Depth_production,Avg Depth^(-2)_production,Avg Depth^(-1)_production,Avg Depth_production,Avg Depth^2_production,Avg Depth^3_production,Deg^-2_production,Deg^-1_production,Deg_production,Deg^2_production,Deg^3_production,Decendent_production,DegPerm_production,Dexterity_production,No. Expressions_production,No. Try_production,No. Catch_production,No. Loop_production,No. Break_production,No. Continue_production,No. Conditions_production,No. Else_production,No. &&_production,No. ||_production,No. Ternary_production
0,0.8518005540000001,722,0.914728682,1,1,0,0,0,0,0,0,1032,5156.5648280000005,76,6,45,0,1,1,234,3,231,294,0.606896552,9,0.709677419,8,8,0.381818182,31,1,0,1,126,0.0,1165,4870.142564,205,4,153,5,0,0,1326,1326,0,8,-0.03372549,0,0.0,0,52,0.26666666699999997,52,0,0,0,65,0.0,0,0,0,1,1,0,0,0,0.84758832,0.380040734,CompareToBuilderTest,CompareToBuilder,10170.0,commons-lang,62.0,130.0,3045.0,64.0,964.0,614.0,7517.0,37729.0,985.0,13.0,286.0,8831.0,15.0,0.6110200184852239,0.7070495964986847,2.6854263390329516,11.872381383761747,72.54116181632884,0.0002972651605231866,0.017241379310344827,58.0,3364.0,195112.0,18711.0,158948415.0,48.0,6814.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,98.0,1.0,0.0,62.0,31.0,76.0,774.0,59.0,81.0,16522.0,4198.0,24552.0,59.0,0.0,96.0,1553.0,18.0,0.8144888389839552,0.9501463374342236,2.919510624597553,11.048293625241469,69.7926593689633,0.0007716049382716049,0.027777777777777776,36.0,1296.0,46656.0,4219.0,520326657.0,50.0,1346.0,1.0,1.0,11.0,0.0,0.0,74.0,11.0,12.0,2.0,9.0
1,0.0,3,1.0,1,0,0,1,0,0,1,0,47,92.22198635,2,3,0,0,2,2,1,1,0,0,-2.0,1,0.5,0,0,0.0,2,2,0,2,3,0.029676668,149,835.900779,33,25,28,28,4,4,7,4,3,4,0.0,1,0.35,0,0,1.0,5,4,1,3,18,0.0,0,0,0,0,0,0,0,0,0.840439975,0.6226725670000001,CSharpAnalyzerFactoryTest,CSharpAnalyzerFactory,10698.0,opengrok,5.0,78.0,186.0,200.0,12.0,106.0,406.0,2439.0,55.0,1.0,4.0,372.0,15.0,0.7075243912417241,0.8272860428102359,2.798387096774193,11.674731182795696,79.15322580645163,0.006944444444444444,0.08333333333333333,12.0,144.0,1728.0,901.0,-1811597841.0,35.0,314.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,11.0,15.0,20.0,0.0,0.0,41.0,308.0,0.0,0.0,0.0,18.0,7.0,2.0067356386999244,2.257010582010582,5.611111111111112,16.5,68.94444444444444,0.020408163265306117,0.14285714285714285,7.0,49.0,343.0,107.0,45779.0,19.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.7910447759999999,67,0.884615385,1,1,0,0,0,0,0,0,191,1797.4872129999999,6,3,2,0,5,5,0,0,6,6,1.0,0,0.7,1,1,0.333333333,4,5,1,4,19,0.0,84,273.6135337,33,4,27,27,0,0,15,15,0,0,-0.5,0,0.0,0,10,0.0,6,0,0,0,7,0.0,0,0,0,0,0,0,0,0,0.7469611909999999,0.49083319299999995,ComparatorPredicateTest,ComparatorPredicate,2873.0,commons-collections,7.0,32.0,188.0,0.0,16.0,0.0,316.0,1947.0,58.0,0.0,6.0,347.0,10.0,0.7391967167377143,0.8496523489318876,2.7319884726224783,10.461095100864553,56.95677233429396,0.01,0.1,10.0,100.0,1000.0,843.0,3636089.0,21.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,34.0,131.0,86.0,6.0,3383.0,618.0,4767.0,2.0,3.0,4.0,132.0,9.0,1.3423540261362688,1.5528168590668596,4.090909090909091,11.833333333333336,49.04545454545455,0.004444444444444445,0.06666666666666668,15.0,225.0,3375.0,565.0,1109884754.0,41.0,187.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
3,0.689922481,129,1.0,1,1,0,0,0,0,0,0,205,1204.839702,34,6,22,7,4,3,7,0,59,59,0.872727273,2,0.520833333,4,4,3.333333333,12,4,0,0,31,0.0,698,1230.0160449999998,452,9,404,404,0,0,1128,1128,0,0,-0.043478261,0,0.0,0,71,0.0,48,0,0,0,58,0.0,0,0,0,0,0,0,0,0,0.791379154,0.544167256,SerializedSubjectTest,SerializedSubject,2208.0,RxJava,48.0,116.0,1512.0,118.0,164.0,0.0,3204.0,17340.0,554.0,0.0,56.0,3791.0,16.0,0.5976142824700845,0.7089406611003821,2.424953838037457,9.414138749670274,55.77446584014771,0.0008650519031141869,0.029411764705882356,34.0,1156.0,39304.0,8019.0,453602813.0,32.0,2629.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,12.0,45.0,188.0,0.0,4.0,495.0,448.0,2732.0,24.0,1.0,14.0,384.0,19.0,0.7768460077673668,0.9189274409245862,3.6848958333333335,22.0546875,226.90364583333331,0.002066115702479339,0.045454545454545456,22.0,484.0,10648.0,1063.0,-522709186.0,33.0,286.0,0.0,0.0,1.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0
4,0.939759036,83,0.9642857140000001,0,0,0,0,0,0,0,0,84,524.0354331,33,4,26,4,2,2,18,15,3,7,0.066666667,5,0.35714285700000004,0,0,0.666666667,7,2,0,2,20,0.0,54,262.71548140000004,7,3,3,3,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,6,0.00043826900000000003,0,0,0,0,0,0,0,0,0.636241347,0.849955335,J2clUtilGetDefineRewriterPassTest,J2clUtilGetDefineRewriterPass,11957.0,closure-compiler,4.0,19.0,36.0,309.0,0.0,51.0,178.0,890.0,5.0,0.0,2.0,57.0,7.0,1.057014958029996,1.2329156223893067,3.4385964912280698,10.245614035087721,41.64912280701754,0.012345679012345678,0.1111111111111111,9.0,81.0,729.0,197.0,364105.0,23.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,54.0,125.0,27.0,0.0,83.0,207.0,1645.0,27.0,1.0,5.0,176.0,10.0,0.9752094463627202,1.1294282106782103,3.414772727272727,12.267045454545455,65.1534090909091,0.005102040816326529,0.07142857142857142,14.0,196.0,2744.0,563.0,1278999231.0,29.0,173.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0
5,0.734375,256,0.7763157890000001,1,0,0,0,0,0,0,0,330,2990.088651,38,2,26,13,10,2,66,66,0,1,-0.181818182,1,0.033333333,0,3,0.5,12,10,3,6,47,0.0,173,677.1767319,32,3,22,22,0,0,45,45,0,0,-0.25,0,0.0,0,4,0.0,10,0,0,0,12,0.0,0,0,0,0,0,0,0,0,0.911339745,0.743261328,StringUtilsTest,StringUtils,10948.0,opengrok,10.0,37.0,153.0,891.0,87.0,66.0,763.0,2981.0,24.0,0.0,23.0,534.0,13.0,0.7730041603371783,0.8624836046184355,2.061797752808989,6.705992509363296,37.028089887640455,0.005917159763313609,0.07692307692307693,13.0,169.0,2197.0,1195.0,-879258423.0,30.0,451.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,12.0,61.0,239.0,226.0,32.0,3531.0,1139.0,6464.0,38.0,0.0,32.0,427.0,12.0,1.00044363551469,1.1465226030799784,3.4355971896955504,12.648711943793911,70.51756440281032,0.0014792899408284025,0.038461538461538464,26.0,676.0,17576.0,1373.0,150918154.0,35.0,414.0,0.0,0.0,4.0,2.0,0.0,15.0,1.0,2.0,2.0,1.0
6,0.773006135,489,0.956521739,1,1,0,0,1,0,0,0,673,4998.922111999999,64,8,33,2,4,3,314,163,151,163,0.30574712600000004,1,0.064516129,4,4,1.5384615380000002,31,18,14,4,101,0.0,629,3217.674567,117,7,89,2,0,0,378,378,0,11,-0.045584045999999996,0,0.0,0,10,0.35483871,28,0,0,0,43,0.0,1,0,0,1,0,0,0,1,0.899244053,0.688223193,FractionTest,Fraction,14270.0,commons-math,28.0,104.0,1279.0,778.0,606.0,5.0,3071.0,15869.0,369.0,0.0,118.0,3628.0,11.0,0.6429039451874479,0.7426059102602655,2.1957001102535827,7.137265711135613,31.902976846747517,0.001040582726326743,0.03225806451612903,31.0,961.0,29791.0,7643.0,-1971910424.0,34.0,2833.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,28.0,34.0,125.0,837.0,744.0,129.0,10897.0,3235.0,21173.0,97.0,2.0,113.0,1804.0,17.0,0.7908122944111373,0.9153071878033556,2.8841463414634148,11.03159645232816,66.43957871396897,0.0002972651605231866,0.017241379310344827,58.0,3364.0,195112.0,4729.0,511731401.0,41.0,1519.0,0.0,0.0,2.0,0.0,0.0,62.0,12.0,12.0,11.0,8.0
7,0.333333333,3,1.0,0,0,0,0,0,0,1,0,37,150.14726130000003,1,0,0,0,1,1,0,0,0,0,1.0,1,0.0,0,0,0.0,1,1,1,0,1,0.99279505,35,45.66783657,3,3,2,2,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.16993612100000002,0,0,0,0,0,0,0,0,0.982551455,0.8003875020000001,DefinitionsTest,Definitions,10796.0,opengrok,13.0,31.0,193.0,212.0,63.0,406.0,648.0,3033.0,78.0,0.0,13.0,483.0,9.0,0.8135274036959306,0.9093077327549369,2.2049689440993787,6.387163561076605,26.664596273291927,0.00390625,0.0625,16.0,256.0,4096.0,1155.0,2005229785.0,25.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,3.0,4.0,42.0,0.0,146.0,39.0,281.0,0.0,0.0,0.0,1.0,4.0,15.923611111111109,17.083333333333336,28.0,52.0,130.0,0.027777777777777776,0.16666666666666666,6.0,36.0,216.0,39.0,1482.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.807692308,52,1.0,1,1,0,0,0,0,0,0,144,1176.638664,9,3,2,2,1,1,15,9,6,8,0.133333333,3,0.571428571,0,0,0.0,7,1,0,1,23,0.0,219,755.4903632999999,61,8,51,51,0,0,45,45,0,0,-0.25,0,0.0,0,17,0.0,10,0,0,0,21,0.0,0,0,0,0,0,0,0,0,0.940828213,0.6740013420000001,CountingInputStreamTest,CountingInputStream,5134.0,commons-io,10.0,53.0,329.0,181.0,50.0,34.0,638.0,4096.0,84.0,0.0,49.0,848.0,9.0,0.6854199876578849,0.7896104746930226,2.178066037735849,6.65683962264151,28.583726415094336,0.005917159763313609,0.07692307692307693,13.0,169.0,2197.0,1863.0,428708165.0,31.0,536.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,7.0,23.0,61.0,92.0,1.0,1685.0,286.0,2542.0,2.0,5.0,16.0,108.0,9.0,1.0469974346906121,1.1885618753674303,3.4074074074074074,11.981481481481481,61.24074074074074,0.006944444444444444,0.08333333333333333,12.0,144.0,1728.0,353.0,479406882.0,33.0,97.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
9,0.6808510640000001,47,0.756756757,1,0,0,0,0,0,0,1,152,931.7280882000001,10,6,8,8,2,2,0,0,1,1,0.0,0,1.0,0,0,0.0,2,2,0,2,8,0.0,132,485.8435627,55,9,47,47,0,0,28,28,0,0,-0.333333333,0,0.0,0,3,0.0,8,0,0,0,11,0.0,0,0,0,0,0,0,0,0,0.710559645,0.622607192,MaybeAmbTest,MaybeAmb,2363.0,RxJava,8.0,62.0,181.0,44.0,12.0,0.0,355.0,1891.0,54.0,0.0,10.0,387.0,16.0,0.6424442262653369,0.7515764059368707,2.736434108527132,13.609819121447027,111.88372093023256,0.020408163265306117,0.14285714285714285,7.0,49.0,343.0,857.0,412553.0,29.0,278.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.0,48.0,173.0,62.0,8.0,83.0,362.0,2231.0,23.0,5.0,10.0,316.0,18.0,0.8733866335382892,1.0387666671150473,3.8291139240506333,17.784810126582283,143.87974683544303,0.008264462809917356,0.09090909090909093,11.0,121.0,1331.0,991.0,-248586733.0,45.0,267.0,1.0,1.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0
10,0.857142857,21,1.0,1,1,0,0,0,0,0,0,56,318.7831405,9,5,6,6,1,1,3,3,0,0,-2.0,3,0.0,0,0,0.0,3,1,0,1,7,0.30161038,111,309.5540078,33,8,26,26,0,0,21,21,0,0,-0.4,0,0.0,0,4,0.0,7,0,0,0,14,0.0,0,0,0,0,0,0,0,0,0.8246090209999999,0.7918579920000001,CancellableDisposableTest,CancellableDisposable,1830.0,RxJava,7.0,36.0,109.0,0.0,5.0,0.0,205.0,1269.0,26.0,0.0,8.0,256.0,14.0,0.5980263129741614,0.7099471708846707,2.78515625,13.79296875,106.09765625,0.04,0.2,5.0,25.0,125.0,553.0,84644.0,24.0,163.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,19.0,29.0,0.0,1.0,96.0,74.0,555.0,6.0,0.0,3.0,51.0,13.0,1.019603582099473,1.1937281128457604,4.411764705882354,22.411764705882355,182.7647058823529,0.01,0.1,10.0,100.0,1000.0,179.0,3629296.0,26.0,45.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11,0.9157303370000001,178,0.958333333,0,0,0,0,0,0,0,0,262,1507.478306,54,7,50,10,9,7,3,0,3,4,0.333333333,0,0.41666666700000005,0,0,0.6,4,9,0,5,16,0.0,708,2081.434287,96,4,64,64,4,2,351,206,145,145,0.24516129,8,0.203125,4,14,0.0,32,4,0,4,44,0.0,0,0,0,0,0,0,0,1,0.685146041,0.917800257,CrossChunkMethodMotionTest,CrossChunkMethodMotion,11896.0,closure-compiler,32.0,59.0,228.0,7722.0,14.0,85.0,3337.0,11814.0,76.0,0.0,32.0,860.0,9.0,0.8496230704383376,0.9524187892211152,2.5918604651162793,9.017441860465118,45.812790697674416,0.0005668934240362813,0.023809523809523808,42.0,1764.0,74088.0,2203.0,5510832.0,34.0,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,98.0,287.0,477.0,1.0,433.0,627.0,4641.0,75.0,5.0,8.0,498.0,20.0,0.7945976707485467,0.9164318416013264,2.8052208835341363,12.929718875502006,120.78112449799197,0.00390625,0.0625,16.0,256.0,4096.0,1279.0,-1811714989.0,37.0,434.0,0.0,0.0,3.0,0.0,8.0,13.0,1.0,4.0,2.0,0.0
12,0.484848485,297,1.0,0,1,0,0,0,0,0,0,240,1768.7244059999998,30,6,21,3,7,4,26,16,10,13,0.17857142899999998,1,0.380952381,0,1,0.833333333,9,7,1,6,34,0.0,97,354.98726360000006,21,5,16,16,0,0,10,10,0,0,-0.666666667,0,0.0,0,2,0.0,5,0,0,0,12,0.0,0,0,0,0,0,0,0,0,0.658008632,0.728300226,OneStatementPerLineCheckTest,OneStatementPerLineCheck,8177.0,checkstyle,5.0,27.0,103.0,450.0,0.0,0.0,319.0,2018.0,36.0,0.0,4.0,229.0,9.0,0.7363719941720828,0.8484317598946423,2.393013100436681,7.781659388646287,36.71615720524017,0.015625,0.125,8.0,64.0,512.0,541.0,89334.0,20.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,46.0,172.0,26.0,9.0,1914.0,566.0,4636.0,30.0,0.0,21.0,311.0,11.0,0.9333609562962574,1.0817678391633374,3.1093247588424435,10.395498392282956,52.20900321543407,0.002066115702479339,0.045454545454545456,22.0,484.0,10648.0,945.0,-1530908997.0,37.0,287.0,0.0,0.0,0.0,8.0,0.0,6.0,2.0,10.0,0.0,0.0
13,1.0,4,1.0,1,0,0,0,0,0,0,0,105,576.9593940000001,3,7,1,1,2,2,0,0,1,1,0.0,0,1.0,0,0,0.0,2,2,0,0,2,0.0,97,273.4259005,36,8,27,27,1,1,33,30,3,3,-0.17857142899999998,6,0.333333333,0,3,0.0,9,1,0,0,16,0.0,0,0,0,0,0,0,0,0,0.774190939,0.7457280490000001,SingleDoFinallyTest,SingleDoFinally,2219.0,RxJava,9.0,42.0,86.0,0.0,8.0,0.0,181.0,1114.0,26.0,0.0,9.0,173.0,18.0,0.7564446594170571,0.8810963466055269,3.8208092485549128,24.294797687861276,248.364161849711,0.008264462809917356,0.09090909090909093,11.0,121.0,1331.0,461.0,39924456.0,27.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,36.0,104.0,0.0,3.0,122.0,185.0,1358.0,14.0,6.0,8.0,120.0,12.0,1.337216098782004,1.5819910413660416,5.066666666666666,18.566666666666666,104.81666666666666,0.008264462809917356,0.09090909090909093,11.0,121.0,1331.0,555.0,-858512441.0,28.0,146.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
14,0.36823104700000003,277,0.75,1,0,0,1,0,0,0,0,212,1459.253011,44,14,38,3,5,4,13,11,2,9,0.4,1,0.233333333,0,0,0.8,6,5,0,5,20,0.0,124,772.4418016,21,10,14,14,1,1,15,9,6,6,0.0,3,0.571428571,0,0,0.0,7,1,0,0,14,0.0,0,0,0,0,0,1,0,1,0.61095291,0.8680440359999999,RazorHistoryParserTest,RazorHistoryParser,11029.0,opengrok,7.0,46.0,115.0,1092.0,8.0,120.0,484.0,2459.0,26.0,0.0,6.0,243.0,10.0,0.8392258768314519,0.9404010712652688,2.382716049382716,7.6502057613168715,37.66666666666666,0.008264462809917356,0.09090909090909093,11.0,121.0,1331.0,605.0,-858495392.0,23.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,90.0,275.0,687.0,9.0,74.0,752.0,4033.0,69.0,0.0,7.0,594.0,21.0,0.7083336700294659,0.8293833199294534,2.769360269360269,13.072390572390573,123.44612794612793,0.005917159763313609,0.07692307692307693,13.0,169.0,2197.0,1431.0,-1076696490.0,37.0,471.0,3.0,2.0,1.0,0.0,0.0,15.0,7.0,4.0,1.0,0.0
15,0.754716981,53,0.9411764709999999,1,1,0,0,0,0,1,0,122,570.1403707999999,13,1,0,0,2,2,50,22,28,28,0.24242424199999998,9,0.307692308,2,2,0.0,13,2,0,2,26,0.000399644,91,469.66349979999995,18,2,10,10,0,0,28,28,0,0,-0.333333333,0,0.0,0,0,0.0,8,0,0,0,17,0.0,0,0,0,0,0,0,0,0,0.96741023,0.8604184840000001,ConstantRealDistributionTest,ConstantRealDistribution,14536.0,commons-math,8.0,26.0,55.0,0.0,23.0,373.0,188.0,1391.0,11.0,0.0,12.0,133.0,9.0,0.9347814381948828,1.0771154075665352,3.1503759398496243,10.789473684210524,52.86466165413534,0.006944444444444444,0.08333333333333333,12.0,144.0,1728.0,401.0,479010648.0,31.0,114.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,13.0,21.0,43.0,0.0,10.0,491.0,244.0,1421.0,0.0,1.0,19.0,69.0,9.0,1.7668082279879214,1.9772314239705544,4.869565217391305,14.695652173913045,65.91304347826087,0.002770083102493075,0.05263157894736842,19.0,361.0,6859.0,359.0,109691265.0,29.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
16,0.48235294100000004,85,1.0,0,1,0,0,0,0,0,0,128,1133.0560380000002,12,4,8,8,1,1,6,6,0,2,-0.333333333,3,0.25,0,0,0.0,4,1,1,0,9,0.0,58,180.6754891,11,5,8,8,0,0,3,3,0,0,-2.0,0,0.0,0,0,0.0,3,0,0,0,6,0.00836479,0,0,0,0,0,0,0,0,0.784146965,0.800184528,ArrayTrailingCommaCheckTest,ArrayTrailingCommaCheck,8999.0,checkstyle,3.0,24.0,39.0,176.0,0.0,0.0,96.0,795.0,11.0,0.0,2.0,76.0,9.0,0.8208319927629925,0.9467784043441941,2.8684210526315788,10.157894736842103,51.73684210526316,0.027777777777777776,0.16666666666666666,6.0,36.0,216.0,203.0,1927.0,20.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,24.0,51.0,22.0,1.0,1376.0,265.0,2144.0,14.0,0.0,5.0,86.0,11.0,0.9740064124227082,1.1317372227255946,3.4302325581395348,12.895348837209307,76.19767441860466,0.01,0.1,10.0,100.0,1000.0,275.0,3630789.0,27.0,86.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0
17,0.628070175,285,0.852459016,1,1,0,0,0,0,0,0,497,5201.652281000001,70,11,57,8,6,6,60,42,18,24,0.181818182,2,0.217948718,0,0,1.285714286,13,6,0,6,48,0.0,410,2641.264846,51,5,39,3,0,0,66,66,0,4,-0.127272727,0,0.0,0,3,0.333333333,12,0,0,0,26,0.0,0,0,0,0,0,1,0,1,0.788736508,0.7172244040000001,ArrayConverterTestCase,ArrayConverter,15893.0,commons-beanutils,12.0,82.0,596.0,1255.0,70.0,695.0,1849.0,9140.0,115.0,3.0,62.0,1793.0,14.0,0.6262514138316743,0.7269511767280872,2.3686558839933074,9.044617958728386,50.45566090351367,0.00390625,0.0625,16.0,256.0,4096.0,3775.0,930874515.0,43.0,1136.0,22.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,13.0,93.0,440.0,296.0,12.0,7221.0,1766.0,12122.0,77.0,6.0,20.0,806.0,19.0,0.7711257709141266,0.9005072590176869,2.9119106699751858,12.023573200992555,87.99875930521091,0.001890359168241966,0.043478260869565216,23.0,529.0,12167.0,2099.0,870550570.0,58.0,682.0,1.0,1.0,4.0,1.0,0.0,24.0,5.0,1.0,2.0,2.0
18,0.55010661,469,0.752380952,1,1,0,0,1,0,0,1,725,6625.13145,214,9,150,2,2,2,1825,1634,191,254,0.097798259,27,0.161458333,2,4,1.529411765,64,3,0,0,166,0.0,317,2152.0573050000003,234,7,205,51,0,0,406,406,0,4,-0.063492063,0,0.0,0,41,2.75,29,0,0,0,35,0.0,0,0,0,1,0,0,0,1,0.8539594000000001,0.32360096899999996,NodeTest,Node,3704.0,jsoup,29.0,132.0,754.0,2716.0,16.0,58.0,2436.0,9608.0,312.0,0.0,29.0,1629.0,14.0,0.6907541517254385,0.7934300761648836,2.2780847145488035,7.51074278698588,36.32596685082873,0.0011111111111111113,0.03333333333333333,30.0,900.0,27000.0,3617.0,-1046745663.0,31.0,1324.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,29.0,10.0,30.0,164.0,13.0,4.0,128.0,284.0,1310.0,8.0,8.0,5.0,251.0,12.0,1.0007127866994032,1.201023036282,3.6972111553784863,12.278884462151394,62.454183266932276,0.0016,0.04,25.0,625.0,15625.0,885.0,2076267504.0,37.0,258.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
19,1.0,3,1.0,1,0,0,0,0,0,0,0,115,543.2425204,3,7,1,1,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,0,2,0.0,388,1478.689093,183,18,139,5,0,0,946,946,0,44,0.00110742,0,0.0,1,7,1.24,44,0,0,0,97,0.0,0,0,0,0,0,0,0,0,0.684698323,0.7386897290000001,ObservableScanTest,ObservableScan,1040.0,RxJava,44.0,115.0,724.0,16.0,84.0,61.0,1273.0,7497.0,180.0,0.0,24.0,1705.0,19.0,0.5998821462897016,0.7080060473297451,2.6832844574780057,14.567155425219939,134.09560117302053,0.0034602076124567475,0.05882352941176471,17.0,289.0,4913.0,3597.0,1631588987.0,28.0,1093.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,9.0,39.0,143.0,40.0,0.0,0.0,226.0,1416.0,15.0,5.0,8.0,183.0,13.0,1.1439892620472507,1.3586085893462947,4.262295081967213,15.420765027322405,89.24590163934427,0.012345679012345678,0.1111111111111111,9.0,81.0,729.0,725.0,-898066044.0,30.0,191.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
20,1.0,5,1.0,1,0,0,0,1,0,0,0,156,800.6394372999999,4,7,2,2,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,0,2,0.0,200,509.8619446000001,92,9,78,78,0,0,91,91,0,0,-0.166666667,0,0.0,0,11,0.0,14,0,0,0,21,0.0,0,0,0,0,0,0,0,0,0.712175619,0.590474399,MaybeTakeUntilPublisherTest,MaybeTakeUntilPublisher,537.0,RxJava,14.0,62.0,314.0,0.0,6.0,0.0,577.0,3393.0,101.0,0.0,15.0,670.0,16.0,0.6083416629276218,0.7226229305520342,2.6059701492537317,11.611940298507465,84.20597014925373,0.008264462809917356,0.09090909090909093,11.0,121.0,1331.0,1453.0,41386346.0,27.0,457.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,16.0,47.0,192.0,0.0,2.0,180.0,327.0,2610.0,28.0,4.0,15.0,228.0,10.0,1.245207967283729,1.4637600946811462,4.399122807017544,14.293859649122805,65.55701754385964,0.008264462809917356,0.09090909090909093,11.0,121.0,1331.0,961.0,776862566.0,31.0,267.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0
